account_id,num_logins,num_unique_ips,num_unique_devices,num_unique_countries,num_unique_cities,primary_ip_share,max_implied_speed_kmh,max_concurrent_streams,logins_per_day,ground_truth_label,rule_based_label,anomaly_score,cluster,cluster_tier,anomaly_tier
acct_001182,24.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.42,Safe,Safe,0.4942475518232648,0,Safe,Safe
acct_001183,48.0,2.0,1.0,2.0,2.0,0.979,14469.6,2.0,0.81,Safe,Potential Abuse,0.45986741893407596,0,Safe,Safe
acct_001184,64.0,2.0,1.0,1.0,1.0,0.516,0.0,3.0,1.1,Safe,Potential Abuse,0.5087288113914283,0,Safe,Potential Abuse
acct_001185,42.0,2.0,3.0,1.0,1.0,0.619,0.0,2.0,0.73,Safe,Safe,0.45869006889311387,0,Safe,Safe
acct_001186,33.0,2.0,3.0,1.0,2.0,0.97,15.7,2.0,0.62,Safe,Safe,0.4896612106043104,0,Safe,Safe
acct_001187,32.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.56,Safe,Safe,0.4838949022577242,0,Safe,Safe
acct_001188,56.0,5.0,4.0,3.0,3.0,0.321,6394.0,3.0,1.18,Potential Abuse,Potential Abuse,0.517026201258972,2,Potential Abuse,Potential Abuse
acct_001189,251.0,80.0,8.0,16.0,19.0,0.159,1017629.8,7.0,4.25,Abusive,Abusive,0.5825359744592817,1,Abusive,Abusive
acct_001190,126.0,12.0,4.0,8.0,9.0,0.278,358844.7,4.0,2.11,Potential Abuse,Abusive,0.5367532285464218,2,Potential Abuse,Potential Abuse
acct_001191,59.0,3.0,3.0,2.0,2.0,0.966,81507.8,2.0,1.04,Safe,Potential Abuse,0.4854804194468716,0,Safe,Safe
acct_001192,64.0,4.0,1.0,2.0,2.0,0.531,3632.4,2.0,1.08,Safe,Potential Abuse,0.46887638863534276,0,Safe,Safe
acct_001193,40.0,3.0,1.0,2.0,2.0,0.55,209.9,2.0,0.69,Safe,Potential Abuse,0.47049293972346695,0,Safe,Safe
acct_001194,72.0,6.0,5.0,6.0,6.0,0.5,209662.8,3.0,1.21,Potential Abuse,Potential Abuse,0.4631706184057477,2,Potential Abuse,Safe
acct_001195,57.0,2.0,2.0,2.0,2.0,0.982,8689.0,2.0,0.97,Safe,Potential Abuse,0.44074195131224086,0,Safe,Safe
acct_001196,56.0,3.0,3.0,3.0,3.0,0.964,1021.6,3.0,0.98,Safe,Potential Abuse,0.496458864839184,0,Safe,Safe
acct_001197,71.0,3.0,6.0,3.0,3.0,0.507,12405.9,3.0,1.21,Potential Abuse,Potential Abuse,0.5129216575961767,2,Potential Abuse,Potential Abuse
acct_001198,40.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.68,Safe,Safe,0.4912141189709517,0,Safe,Safe
acct_001199,56.0,3.0,1.0,2.0,2.0,0.536,1540.7,2.0,0.97,Safe,Potential Abuse,0.4452895478408448,0,Safe,Safe
acct_001200,56.0,2.0,1.0,1.0,1.0,0.554,0.0,2.0,0.96,Safe,Safe,0.45852660070115764,0,Safe,Safe
acct_001201,74.0,3.0,2.0,3.0,3.0,0.973,404060.3,3.0,1.28,Safe,Potential Abuse,0.5291114367016461,2,Potential Abuse,Potential Abuse
acct_001202,64.0,3.0,1.0,3.0,3.0,0.969,2218.3,2.0,1.11,Safe,Potential Abuse,0.48699212804586595,0,Safe,Safe
acct_001203,48.0,4.0,1.0,3.0,3.0,0.5,1245.6,2.0,0.83,Safe,Potential Abuse,0.4918955094802796,0,Safe,Safe
acct_001204,57.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.97,Safe,Safe,0.4150259618500121,0,Safe,Safe
acct_001205,60.0,11.0,5.0,7.0,7.0,0.333,332134.0,3.0,1.02,Potential Abuse,Potential Abuse,0.5077511069726626,2,Potential Abuse,Potential Abuse
acct_001206,297.0,96.0,7.0,16.0,20.0,0.091,1112232.4,10.0,5.01,Abusive,Abusive,0.6083862836047229,1,Abusive,Abusive
acct_001207,72.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.22,Safe,Safe,0.4516884012682007,0,Safe,Safe
acct_001208,74.0,2.0,2.0,1.0,1.0,0.608,0.0,2.0,1.33,Safe,Safe,0.46992240166354105,0,Safe,Safe
acct_001209,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.11,Safe,Safe,0.43423006284792476,0,Safe,Safe
acct_001210,40.0,2.0,2.0,1.0,1.0,0.55,0.0,1.0,0.68,Safe,Safe,0.49421834510642637,0,Safe,Safe
acct_001211,67.0,4.0,6.0,3.0,3.0,0.552,60368.0,3.0,1.19,Potential Abuse,Potential Abuse,0.5022130728819058,2,Potential Abuse,Potential Abuse
acct_001212,41.0,3.0,3.0,1.0,1.0,0.634,0.0,2.0,0.71,Safe,Potential Abuse,0.4927650754923821,0,Safe,Safe
acct_001213,56.0,2.0,2.0,2.0,2.0,0.982,13.9,2.0,0.98,Safe,Potential Abuse,0.4546050665249114,0,Safe,Safe
acct_001214,57.0,2.0,3.0,2.0,2.0,0.982,564.7,2.0,1.02,Safe,Potential Abuse,0.4302439263109954,0,Safe,Safe
acct_001215,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.48,Safe,Safe,0.49804730742268294,0,Safe,Safe
acct_001216,32.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.58,Safe,Safe,0.48595766734987816,0,Safe,Safe
acct_001217,81.0,2.0,3.0,2.0,2.0,0.988,334.1,3.0,1.35,Safe,Potential Abuse,0.4811536931810604,0,Safe,Safe
acct_001218,126.0,9.0,6.0,5.0,6.0,0.437,189533.8,4.0,2.12,Potential Abuse,Potential Abuse,0.5176840555573994,2,Potential Abuse,Potential Abuse
acct_001219,72.0,3.0,2.0,3.0,3.0,0.972,1676.5,2.0,1.25,Safe,Potential Abuse,0.4790564744480508,0,Safe,Safe
acct_001220,71.0,9.0,5.0,5.0,6.0,0.437,313276.2,3.0,1.19,Potential Abuse,Potential Abuse,0.4644269869472096,2,Potential Abuse,Safe
acct_001221,191.0,60.0,15.0,15.0,19.0,0.188,871458.7,6.0,3.21,Abusive,Abusive,0.6445799387792529,1,Abusive,Abusive
acct_001222,49.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.83,Safe,Safe,0.41826455842793286,0,Safe,Safe
acct_001223,118.0,12.0,3.0,8.0,8.0,0.263,70754.4,3.0,1.98,Potential Abuse,Abusive,0.5496004419613431,2,Potential Abuse,Potential Abuse
acct_001224,207.0,70.0,15.0,16.0,20.0,0.15,959325.3,8.0,3.48,Abusive,Abusive,0.6032761375895258,1,Abusive,Abusive
acct_001225,66.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.12,Safe,Potential Abuse,0.48815355667036836,0,Safe,Safe
acct_001226,113.0,6.0,6.0,4.0,4.0,0.434,68549.8,4.0,1.89,Potential Abuse,Potential Abuse,0.5314384458348301,2,Potential Abuse,Potential Abuse
acct_001227,45.0,5.0,4.0,5.0,5.0,0.533,6008.8,3.0,0.78,Potential Abuse,Potential Abuse,0.5001095359310082,2,Potential Abuse,Safe
acct_001228,282.0,95.0,7.0,16.0,20.0,0.17,1061079.3,12.0,4.74,Abusive,Abusive,0.6110280222990704,1,Abusive,Abusive
acct_001229,24.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.41,Safe,Safe,0.47242345049264045,0,Safe,Safe
acct_001230,67.0,2.0,3.0,1.0,1.0,0.507,0.0,3.0,1.14,Safe,Potential Abuse,0.5037650452033112,0,Safe,Potential Abuse
acct_001231,266.0,87.0,15.0,16.0,20.0,0.135,1017629.8,7.0,4.56,Abusive,Abusive,0.6049690858129038,1,Abusive,Abusive
acct_001232,48.0,3.0,1.0,2.0,2.0,0.521,415.4,2.0,0.81,Safe,Potential Abuse,0.45361128816053736,0,Safe,Safe
acct_001233,124.0,10.0,6.0,8.0,8.0,0.516,310545.7,4.0,2.08,Potential Abuse,Abusive,0.5174367349995439,2,Potential Abuse,Potential Abuse
acct_001234,40.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.68,Safe,Safe,0.4918357202518908,0,Safe,Safe
acct_001235,32.0,4.0,2.0,3.0,3.0,0.5,733.6,1.0,0.59,Safe,Potential Abuse,0.5391366897018035,0,Safe,Potential Abuse
acct_001236,25.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.46,Safe,Safe,0.45629080621108753,0,Safe,Safe
acct_001237,122.0,14.0,3.0,9.0,10.0,0.426,544186.1,4.0,2.08,Potential Abuse,Abusive,0.5415682791924413,2,Potential Abuse,Potential Abuse
acct_001238,80.0,2.0,3.0,2.0,2.0,0.988,273.0,2.0,1.36,Safe,Potential Abuse,0.4584430251077193,0,Safe,Safe
acct_001239,80.0,5.0,5.0,5.0,5.0,0.538,154076.5,3.0,1.47,Potential Abuse,Potential Abuse,0.4650869445159421,2,Potential Abuse,Safe
acct_001240,49.0,2.0,3.0,2.0,2.0,0.98,76060.5,2.0,0.83,Safe,Potential Abuse,0.4773480510544497,0,Safe,Safe
acct_001241,25.0,3.0,3.0,1.0,1.0,0.48,0.0,2.0,0.42,Safe,Potential Abuse,0.5260610264144493,0,Safe,Potential Abuse
acct_001242,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.94,Safe,Safe,0.42902761129663436,0,Safe,Safe
acct_001243,81.0,2.0,3.0,2.0,2.0,0.988,172.6,2.0,1.38,Safe,Potential Abuse,0.46628999593133946,0,Safe,Safe
acct_001244,64.0,3.0,3.0,2.0,2.0,0.516,335.6,2.0,1.11,Safe,Potential Abuse,0.4473574575474534,0,Safe,Safe
acct_001245,48.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.85,Safe,Safe,0.4345839932856825,0,Safe,Safe
acct_001246,116.0,6.0,6.0,5.0,5.0,0.517,146056.3,4.0,1.94,Potential Abuse,Potential Abuse,0.51550069745715,2,Potential Abuse,Potential Abuse
acct_001247,24.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.43,Safe,Safe,0.48324561384500886,0,Safe,Safe
acct_001248,82.0,2.0,3.0,1.0,1.0,0.573,0.0,3.0,1.38,Safe,Potential Abuse,0.5211330652753101,0,Safe,Potential Abuse
acct_001249,56.0,4.0,2.0,3.0,3.0,0.5,4966.1,2.0,1.01,Safe,Potential Abuse,0.474175331833031,2,Potential Abuse,Safe
acct_001250,57.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.96,Safe,Safe,0.41587128332631224,0,Safe,Safe
acct_001251,48.0,2.0,3.0,2.0,2.0,0.979,3765.3,2.0,0.8,Safe,Potential Abuse,0.4425131932825227,0,Safe,Safe
acct_001252,24.0,2.0,3.0,1.0,1.0,0.625,0.0,1.0,0.42,Safe,Safe,0.5229617433937735,0,Safe,Potential Abuse
acct_001253,88.0,11.0,5.0,9.0,9.0,0.477,112189.9,3.0,1.48,Potential Abuse,Abusive,0.5085435500153355,2,Potential Abuse,Potential Abuse
acct_001254,64.0,2.0,3.0,2.0,2.0,0.984,60.7,2.0,1.14,Safe,Potential Abuse,0.455740923186414,0,Safe,Safe
acct_001255,193.0,77.0,15.0,15.0,19.0,0.233,1000465.4,8.0,3.3,Abusive,Abusive,0.6407271871817737,1,Abusive,Abusive
acct_001256,40.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.72,Safe,Safe,0.4319325738287997,0,Safe,Safe
acct_001257,127.0,5.0,4.0,4.0,4.0,0.52,40531.0,3.0,2.16,Potential Abuse,Potential Abuse,0.5272073003198127,2,Potential Abuse,Potential Abuse
acct_001258,93.0,9.0,6.0,8.0,8.0,0.484,123966.1,3.0,1.55,Potential Abuse,Abusive,0.4999577672453882,2,Potential Abuse,Safe
acct_001259,41.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.7,Safe,Safe,0.4319534339577651,0,Safe,Safe
acct_001260,68.0,8.0,3.0,5.0,6.0,0.471,366785.3,4.0,1.18,Potential Abuse,Potential Abuse,0.4792044583089151,2,Potential Abuse,Safe
acct_001261,64.0,2.0,1.0,1.0,1.0,0.547,0.0,2.0,1.1,Safe,Safe,0.45855661018838917,0,Safe,Safe
acct_001262,72.0,2.0,1.0,1.0,1.0,0.528,0.0,2.0,1.22,Safe,Safe,0.4710208678653416,0,Safe,Safe
acct_001263,64.0,3.0,1.0,3.0,3.0,0.969,821.1,2.0,1.09,Safe,Potential Abuse,0.4887390407146554,0,Safe,Safe
acct_001264,51.0,2.0,2.0,2.0,2.0,0.98,505.1,2.0,0.85,Safe,Potential Abuse,0.4259779891489578,0,Safe,Safe
acct_001265,67.0,6.0,6.0,4.0,4.0,0.507,401808.6,3.0,1.12,Potential Abuse,Potential Abuse,0.48099739323462687,2,Potential Abuse,Safe
acct_001266,24.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.46,Safe,Safe,0.44781852265799954,0,Safe,Safe
acct_001267,70.0,6.0,5.0,3.0,5.0,0.5,52503.4,3.0,1.18,Potential Abuse,Potential Abuse,0.47600085881199733,2,Potential Abuse,Safe
acct_001268,393.0,122.0,9.0,16.0,20.0,0.165,904311.7,8.0,6.56,Abusive,Abusive,0.632289759640368,1,Abusive,Abusive
acct_001269,59.0,2.0,3.0,2.0,2.0,0.983,758.2,2.0,1.05,Safe,Potential Abuse,0.43066899199532777,0,Safe,Safe
acct_001270,81.0,5.0,2.0,4.0,4.0,0.543,19073.8,2.0,1.39,Safe,Potential Abuse,0.4956395778649591,2,Potential Abuse,Safe
acct_001271,40.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.68,Safe,Safe,0.48151764302212197,0,Safe,Safe
acct_001272,124.0,6.0,4.0,5.0,5.0,0.5,352953.3,3.0,2.09,Potential Abuse,Potential Abuse,0.5022234988861491,2,Potential Abuse,Potential Abuse
acct_001273,24.0,3.0,1.0,1.0,1.0,0.5,0.0,2.0,0.52,Safe,Potential Abuse,0.5215377452056701,0,Safe,Potential Abuse
acct_001274,40.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.72,Safe,Potential Abuse,0.4996345273523923,0,Safe,Safe
acct_001275,118.0,6.0,3.0,4.0,4.0,0.483,1019636.0,5.0,1.98,Potential Abuse,Potential Abuse,0.5564939557410614,2,Potential Abuse,Potential Abuse
acct_001276,107.0,10.0,4.0,6.0,7.0,0.421,771154.4,3.0,1.81,Potential Abuse,Potential Abuse,0.4943402794710177,2,Potential Abuse,Safe
acct_001277,64.0,2.0,3.0,1.0,1.0,0.578,0.0,2.0,1.07,Safe,Safe,0.45912331661628275,0,Safe,Safe
acct_001278,40.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.72,Safe,Safe,0.421070810080461,0,Safe,Safe
acct_001279,48.0,2.0,3.0,1.0,1.0,0.604,0.0,2.0,0.86,Safe,Safe,0.4526956655794775,0,Safe,Safe
acct_001280,33.0,2.0,3.0,1.0,1.0,0.545,0.0,2.0,0.57,Safe,Safe,0.46159805163645345,0,Safe,Safe
acct_001281,76.0,12.0,4.0,8.0,8.0,0.329,529163.6,3.0,1.37,Potential Abuse,Abusive,0.5197639400231315,2,Potential Abuse,Potential Abuse
acct_001282,72.0,2.0,3.0,2.0,2.0,0.986,166.0,2.0,1.23,Safe,Potential Abuse,0.4523408993814245,0,Safe,Safe
acct_001283,75.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.28,Safe,Potential Abuse,0.494697564452689,0,Safe,Safe
acct_001284,32.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.59,Safe,Safe,0.4396048674388652,0,Safe,Safe
acct_001285,25.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.46,Safe,Safe,0.449330768468086,0,Safe,Safe
acct_001286,32.0,2.0,1.0,1.0,1.0,0.531,0.0,2.0,0.57,Safe,Safe,0.4672935981708316,0,Safe,Safe
acct_001287,42.0,4.0,5.0,3.0,3.0,0.595,14586.4,2.0,0.71,Potential Abuse,Potential Abuse,0.5151664606382328,2,Potential Abuse,Potential Abuse
acct_001288,73.0,3.0,3.0,3.0,3.0,0.973,4083.7,2.0,1.29,Safe,Potential Abuse,0.47988726223216843,0,Safe,Safe
acct_001289,41.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.75,Safe,Safe,0.43503666655677026,0,Safe,Safe
acct_001290,122.0,8.0,3.0,5.0,6.0,0.492,535723.8,3.0,2.05,Potential Abuse,Potential Abuse,0.5025638509494239,2,Potential Abuse,Potential Abuse
acct_001291,53.0,8.0,6.0,5.0,5.0,0.377,40355.6,3.0,0.92,Potential Abuse,Potential Abuse,0.5091715479981507,2,Potential Abuse,Potential Abuse
acct_001292,34.0,3.0,3.0,2.0,2.0,0.529,2973.0,3.0,0.61,Safe,Potential Abuse,0.4905955546610594,0,Safe,Safe
acct_001293,32.0,2.0,2.0,2.0,2.0,0.969,40.6,1.0,0.55,Safe,Potential Abuse,0.5189734014203528,0,Safe,Potential Abuse
acct_001294,56.0,2.0,2.0,2.0,2.0,0.982,4365.4,2.0,0.95,Safe,Potential Abuse,0.43270062401641307,0,Safe,Safe
acct_001295,64.0,2.0,1.0,1.0,1.0,0.609,0.0,2.0,1.09,Safe,Safe,0.46254385860079994,0,Safe,Safe
acct_001296,57.0,3.0,3.0,2.0,2.0,0.491,7334.8,2.0,0.99,Safe,Potential Abuse,0.453820755395693,0,Safe,Safe
acct_001297,81.0,4.0,3.0,4.0,4.0,0.963,26493.6,3.0,1.39,Safe,Potential Abuse,0.5199659503207702,2,Potential Abuse,Potential Abuse
acct_001298,24.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.48,Safe,Safe,0.48702504525478824,0,Safe,Safe
acct_001299,72.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.22,Safe,Potential Abuse,0.4878760474544363,0,Safe,Safe
acct_001300,80.0,5.0,2.0,3.0,3.0,0.488,877.8,2.0,1.41,Safe,Potential Abuse,0.4979873728527725,2,Potential Abuse,Safe
acct_001301,48.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.82,Safe,Safe,0.4274290935009448,0,Safe,Safe
acct_001302,25.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.52,Safe,Safe,0.45145558727256535,0,Safe,Safe
acct_001303,57.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.01,Safe,Potential Abuse,0.47931708476919066,0,Safe,Safe
acct_001304,67.0,9.0,6.0,6.0,6.0,0.328,871458.7,3.0,1.12,Potential Abuse,Potential Abuse,0.5135785581823316,2,Potential Abuse,Potential Abuse
acct_001305,34.0,2.0,2.0,2.0,2.0,0.971,3147.8,2.0,0.59,Safe,Potential Abuse,0.46504925554116383,0,Safe,Safe
acct_001306,180.0,67.0,9.0,16.0,20.0,0.194,1017629.8,7.0,3.13,Abusive,Abusive,0.5905946772618776,1,Abusive,Abusive
acct_001307,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,Safe,Safe,0.42906878979095103,0,Safe,Safe
acct_001308,86.0,6.0,4.0,6.0,6.0,0.523,124218.3,3.0,1.45,Potential Abuse,Potential Abuse,0.464712127600562,2,Potential Abuse,Safe
acct_001309,91.0,10.0,4.0,6.0,6.0,0.385,129617.4,3.0,1.59,Potential Abuse,Potential Abuse,0.4838124529404162,2,Potential Abuse,Safe
acct_001310,48.0,6.0,1.0,4.0,5.0,0.5,1415.2,2.0,0.83,Safe,Potential Abuse,0.5247655003972933,2,Potential Abuse,Potential Abuse
acct_001311,118.0,9.0,5.0,8.0,8.0,0.492,160686.1,3.0,1.97,Potential Abuse,Abusive,0.49852447311364384,2,Potential Abuse,Safe
acct_001312,24.0,2.0,1.0,1.0,1.0,0.583,0.0,1.0,0.47,Safe,Safe,0.5212563947720242,0,Safe,Potential Abuse
acct_001313,24.0,2.0,1.0,1.0,1.0,0.625,0.0,1.0,0.41,Safe,Safe,0.5315547409192387,0,Safe,Potential Abuse
acct_001314,105.0,7.0,5.0,6.0,7.0,0.543,249415.8,4.0,1.77,Potential Abuse,Potential Abuse,0.48770240563456785,2,Potential Abuse,Safe
acct_001315,24.0,2.0,3.0,1.0,1.0,0.5,0.0,1.0,0.42,Safe,Safe,0.5309396902828295,0,Safe,Potential Abuse
acct_001316,24.0,2.0,1.0,1.0,1.0,0.542,0.0,2.0,0.42,Safe,Safe,0.4891086569907597,0,Safe,Safe
acct_001317,57.0,2.0,3.0,1.0,1.0,0.632,0.0,2.0,0.97,Safe,Safe,0.46343574707939106,0,Safe,Safe
acct_001318,32.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.55,Safe,Safe,0.4362243396613278,0,Safe,Safe
acct_001319,57.0,2.0,2.0,2.0,2.0,0.982,1446.2,3.0,1.01,Safe,Potential Abuse,0.46777151568692454,0,Safe,Safe
acct_001320,80.0,3.0,3.0,3.0,3.0,0.975,4761.3,2.0,1.37,Safe,Potential Abuse,0.4856724238236831,0,Safe,Safe
acct_001321,32.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.56,Safe,Safe,0.4352109166389675,0,Safe,Safe
acct_001322,126.0,10.0,4.0,7.0,8.0,0.532,76682.3,3.0,2.13,Potential Abuse,Potential Abuse,0.5103451909581408,2,Potential Abuse,Potential Abuse
acct_001323,316.0,115.0,11.0,16.0,20.0,0.12,919949.9,7.0,5.36,Abusive,Abusive,0.5960978602279159,1,Abusive,Abusive
acct_001324,72.0,3.0,1.0,2.0,2.0,0.514,661.3,2.0,1.21,Safe,Potential Abuse,0.4515271771909031,0,Safe,Safe
acct_001325,72.0,2.0,1.0,2.0,2.0,0.986,439.7,3.0,1.24,Safe,Potential Abuse,0.4826092542534132,0,Safe,Safe
acct_001326,73.0,2.0,2.0,2.0,2.0,0.986,727.5,2.0,1.23,Safe,Potential Abuse,0.4352250041742541,0,Safe,Safe
acct_001327,65.0,8.0,6.0,5.0,5.0,0.477,707609.9,5.0,1.21,Potential Abuse,Potential Abuse,0.51715412150145,2,Potential Abuse,Potential Abuse
acct_001328,40.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.72,Safe,Safe,0.4822380041146785,0,Safe,Safe
acct_001329,60.0,4.0,4.0,3.0,3.0,0.633,8033.4,3.0,1.01,Potential Abuse,Potential Abuse,0.486997835841392,2,Potential Abuse,Safe
acct_001330,32.0,2.0,3.0,1.0,1.0,0.531,0.0,1.0,0.55,Safe,Safe,0.5016377400382864,0,Safe,Potential Abuse
acct_001331,24.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.43,Safe,Safe,0.45659527870720695,0,Safe,Safe
acct_001332,80.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.35,Safe,Potential Abuse,0.5055459334246364,0,Safe,Potential Abuse
acct_001333,33.0,3.0,3.0,2.0,2.0,0.606,1391.8,2.0,0.59,Safe,Potential Abuse,0.47044244010368313,0,Safe,Safe
acct_001334,104.0,9.0,5.0,7.0,7.0,0.471,551775.2,3.0,1.77,Potential Abuse,Potential Abuse,0.4769108408398026,2,Potential Abuse,Safe
acct_001335,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.98,Safe,Safe,0.4275132220426005,0,Safe,Safe
acct_001336,56.0,3.0,3.0,3.0,3.0,0.964,2834.0,2.0,0.96,Safe,Potential Abuse,0.4776912600304754,0,Safe,Safe
acct_001337,58.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.03,Safe,Safe,0.42209101269699423,0,Safe,Safe
acct_001338,181.0,69.0,12.0,16.0,20.0,0.155,1017629.8,7.0,3.04,Abusive,Abusive,0.5926833176425041,1,Abusive,Abusive
acct_001339,56.0,2.0,2.0,2.0,2.0,0.982,240.8,2.0,0.96,Safe,Potential Abuse,0.43198390714857654,0,Safe,Safe
acct_001340,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.95,Safe,Safe,0.4280879097138274,0,Safe,Safe
acct_001341,110.0,11.0,3.0,9.0,10.0,0.491,112148.7,3.0,1.88,Potential Abuse,Abusive,0.5273607198078224,2,Potential Abuse,Potential Abuse
acct_001342,72.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.27,Safe,Safe,0.4558230917634032,0,Safe,Safe
acct_001343,47.0,7.0,6.0,5.0,6.0,0.426,242133.6,3.0,0.86,Potential Abuse,Potential Abuse,0.49530685792955786,2,Potential Abuse,Safe
acct_001344,65.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.11,Safe,Safe,0.43708088587980964,0,Safe,Safe
acct_001345,126.0,9.0,4.0,8.0,8.0,0.571,84767.9,3.0,2.12,Potential Abuse,Abusive,0.5198405010678989,2,Potential Abuse,Potential Abuse
acct_001346,33.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.58,Safe,Safe,0.4335874125080153,0,Safe,Safe
acct_001347,327.0,120.0,7.0,16.0,20.0,0.125,1061079.3,10.0,5.57,Abusive,Abusive,0.5971305629175291,1,Abusive,Abusive
acct_001348,32.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.54,Safe,Safe,0.44326196147714203,0,Safe,Safe
acct_001349,128.0,8.0,5.0,7.0,7.0,0.469,326421.2,3.0,2.2,Potential Abuse,Potential Abuse,0.49509240789963804,2,Potential Abuse,Safe
acct_001350,68.0,5.0,3.0,5.0,5.0,0.515,16607.9,4.0,1.16,Potential Abuse,Potential Abuse,0.4904998141154365,2,Potential Abuse,Safe
acct_001351,57.0,3.0,3.0,2.0,2.0,0.965,2028.2,3.0,0.98,Safe,Potential Abuse,0.4773428922786423,0,Safe,Safe
acct_001352,382.0,105.0,8.0,16.0,20.0,0.154,996402.1,11.0,6.41,Abusive,Abusive,0.6243605521757788,1,Abusive,Abusive
acct_001353,44.0,4.0,4.0,2.0,3.0,0.591,1814.9,3.0,0.76,Potential Abuse,Potential Abuse,0.4983758628610159,0,Safe,Safe
acct_001354,421.0,136.0,12.0,16.0,20.0,0.095,1017629.8,12.0,7.09,Abusive,Abusive,0.683907099961232,1,Abusive,Abusive
acct_001355,129.0,7.0,4.0,6.0,6.0,0.527,217034.7,4.0,2.21,Potential Abuse,Potential Abuse,0.512006272638605,2,Potential Abuse,Potential Abuse
acct_001356,40.0,3.0,3.0,2.0,2.0,0.525,748.0,3.0,0.73,Safe,Potential Abuse,0.478520129740095,0,Safe,Safe
acct_001357,83.0,8.0,6.0,6.0,6.0,0.386,77936.2,3.0,1.4,Potential Abuse,Potential Abuse,0.48622455536965487,2,Potential Abuse,Safe
acct_001358,40.0,3.0,3.0,1.0,2.0,0.65,51.4,1.0,0.68,Safe,Potential Abuse,0.532127010614156,0,Safe,Potential Abuse
acct_001359,392.0,130.0,8.0,16.0,20.0,0.125,865158.8,12.0,6.61,Abusive,Abusive,0.6644502026215112,1,Abusive,Abusive
acct_001360,49.0,3.0,2.0,2.0,2.0,0.51,385.7,2.0,0.85,Safe,Potential Abuse,0.4441645131139569,0,Safe,Safe
acct_001361,59.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.99,Safe,Safe,0.4192517243134952,0,Safe,Safe
acct_001362,33.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,0.56,Safe,Potential Abuse,0.49945108227427637,0,Safe,Safe
acct_001363,56.0,2.0,1.0,2.0,2.0,0.982,1665.6,2.0,0.96,Safe,Potential Abuse,0.4372951744846888,0,Safe,Safe
acct_001364,24.0,2.0,3.0,2.0,2.0,0.958,330.8,1.0,0.44,Safe,Potential Abuse,0.5339492930314534,0,Safe,Potential Abuse
acct_001365,64.0,8.0,6.0,6.0,6.0,0.344,332127.7,4.0,1.09,Potential Abuse,Potential Abuse,0.5100939027394025,2,Potential Abuse,Potential Abuse
