account_id,num_logins,num_unique_ips,num_unique_devices,num_unique_countries,num_unique_cities,primary_ip_share,max_implied_speed_kmh,max_concurrent_streams,logins_per_day,ground_truth_label,rule_based_label
acct_001549,24.0,2.0,2.0,1.0,1.0,0.625,0.0,2.0,0.46,Safe,Safe
acct_001550,120.0,8.0,6.0,6.0,6.0,0.433,141209.8,3.0,2.01,Potential Abuse,Potential Abuse
acct_001551,81.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.4,Safe,Potential Abuse
acct_001552,95.0,11.0,3.0,7.0,9.0,0.274,100158.0,4.0,1.61,Potential Abuse,Potential Abuse
acct_001553,59.0,5.0,5.0,3.0,4.0,0.542,568601.4,3.0,1.0,Potential Abuse,Potential Abuse
acct_001554,41.0,2.0,2.0,1.0,1.0,0.512,0.0,2.0,0.74,Safe,Safe
acct_001555,33.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.57,Safe,Safe
acct_001556,73.0,2.0,2.0,2.0,2.0,0.986,69.6,3.0,1.23,Safe,Potential Abuse
acct_001557,120.0,8.0,6.0,7.0,7.0,0.517,54631.2,3.0,2.02,Potential Abuse,Potential Abuse
acct_001558,32.0,2.0,1.0,1.0,1.0,0.625,0.0,2.0,0.57,Safe,Safe
acct_001559,103.0,10.0,6.0,9.0,10.0,0.485,423629.3,3.0,1.75,Potential Abuse,Abusive
acct_001560,81.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.37,Safe,Potential Abuse
acct_001561,40.0,2.0,3.0,2.0,2.0,0.975,365.6,2.0,0.68,Safe,Potential Abuse
acct_001562,93.0,10.0,5.0,7.0,8.0,0.527,70824.6,3.0,1.58,Potential Abuse,Potential Abuse
acct_001563,95.0,10.0,5.0,7.0,8.0,0.558,116540.7,5.0,1.59,Potential Abuse,Potential Abuse
acct_001564,57.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.96,Safe,Safe
acct_001565,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.43,Safe,Safe
acct_001566,48.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.83,Safe,Safe
acct_001567,33.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,0.58,Safe,Potential Abuse
acct_001568,56.0,2.0,3.0,1.0,1.0,0.625,0.0,2.0,0.98,Safe,Safe
acct_001569,56.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,0.94,Safe,Potential Abuse
acct_001570,41.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.74,Safe,Safe
acct_001571,32.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.57,Safe,Safe
acct_001572,72.0,2.0,1.0,1.0,2.0,0.986,1672.2,2.0,1.21,Safe,Safe
acct_001573,337.0,97.0,8.0,16.0,20.0,0.148,1112232.4,9.0,5.7,Abusive,Abusive
acct_001574,73.0,8.0,3.0,7.0,7.0,0.507,614415.0,3.0,1.28,Potential Abuse,Potential Abuse
acct_001575,25.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.44,Safe,Safe
acct_001576,67.0,2.0,2.0,2.0,2.0,0.985,21374.5,2.0,1.15,Safe,Potential Abuse
acct_001577,48.0,2.0,3.0,1.0,1.0,0.5,0.0,3.0,0.86,Safe,Potential Abuse
acct_001578,64.0,3.0,1.0,2.0,2.0,0.516,1198.4,2.0,1.17,Safe,Potential Abuse
acct_001579,64.0,3.0,3.0,1.0,1.0,0.531,0.0,2.0,1.07,Safe,Potential Abuse
acct_001580,80.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.37,Safe,Safe
acct_001581,141.0,12.0,6.0,7.0,7.0,0.489,600997.5,4.0,2.38,Potential Abuse,Potential Abuse
acct_001582,130.0,11.0,5.0,6.0,7.0,0.454,491823.9,4.0,2.2,Potential Abuse,Potential Abuse
acct_001583,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.08,Safe,Safe
acct_001584,81.0,3.0,2.0,2.0,2.0,0.506,756.5,3.0,1.37,Safe,Potential Abuse
acct_001585,32.0,2.0,3.0,1.0,1.0,0.594,0.0,1.0,0.56,Safe,Safe
acct_001586,48.0,2.0,3.0,1.0,1.0,0.604,0.0,2.0,0.82,Safe,Safe
acct_001587,57.0,5.0,4.0,4.0,4.0,0.702,9212.2,4.0,1.01,Potential Abuse,Potential Abuse
acct_001588,80.0,2.0,1.0,1.0,1.0,0.512,0.0,2.0,1.36,Safe,Safe
acct_001589,32.0,4.0,2.0,3.0,3.0,0.594,178.6,2.0,0.6,Safe,Potential Abuse
acct_001590,80.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.35,Safe,Potential Abuse
acct_001591,346.0,124.0,15.0,16.0,20.0,0.139,1112232.4,9.0,5.79,Abusive,Abusive
acct_001592,65.0,2.0,3.0,1.0,1.0,0.523,0.0,2.0,1.1,Safe,Safe
acct_001593,83.0,2.0,2.0,2.0,2.0,0.988,919.1,3.0,1.4,Safe,Potential Abuse
acct_001594,40.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.68,Safe,Safe
acct_001595,62.0,6.0,4.0,4.0,4.0,0.548,183925.1,3.0,1.05,Potential Abuse,Potential Abuse
acct_001596,24.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.41,Safe,Safe
acct_001597,25.0,2.0,3.0,1.0,1.0,0.56,0.0,2.0,0.45,Safe,Safe
acct_001598,32.0,3.0,2.0,2.0,2.0,0.656,389.2,2.0,0.54,Safe,Potential Abuse
acct_001599,24.0,2.0,3.0,1.0,1.0,0.625,0.0,1.0,0.42,Safe,Safe
acct_001600,73.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.28,Safe,Safe
acct_001601,24.0,2.0,2.0,1.0,1.0,0.708,0.0,2.0,0.47,Safe,Safe
acct_001602,72.0,2.0,2.0,1.0,1.0,0.986,0.0,2.0,1.24,Safe,Safe
acct_001603,81.0,4.0,5.0,4.0,4.0,0.531,60358.6,3.0,1.37,Potential Abuse,Potential Abuse
acct_001604,208.0,75.0,11.0,16.0,20.0,0.159,1000465.4,8.0,3.53,Abusive,Abusive
acct_001605,64.0,2.0,2.0,2.0,2.0,0.984,1708.4,2.0,1.09,Safe,Potential Abuse
acct_001606,232.0,67.0,6.0,16.0,19.0,0.224,900033.2,8.0,3.88,Abusive,Abusive
acct_001607,49.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.83,Safe,Safe
acct_001608,41.0,5.0,4.0,3.0,3.0,0.366,89340.2,2.0,0.73,Potential Abuse,Potential Abuse
acct_001609,40.0,2.0,1.0,2.0,2.0,0.975,514.9,3.0,0.71,Safe,Potential Abuse
acct_001610,40.0,2.0,1.0,1.0,1.0,0.625,0.0,2.0,0.68,Safe,Safe
acct_001611,25.0,2.0,3.0,1.0,1.0,0.52,0.0,2.0,0.43,Safe,Safe
acct_001612,32.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.56,Safe,Safe
acct_001613,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.1,Safe,Safe
acct_001614,100.0,16.0,4.0,9.0,10.0,0.46,242133.6,3.0,1.71,Potential Abuse,Abusive
acct_001615,56.0,2.0,3.0,2.0,2.0,0.982,447.7,3.0,0.96,Safe,Potential Abuse
acct_001616,70.0,8.0,3.0,6.0,7.0,0.529,446276.4,3.0,1.2,Potential Abuse,Potential Abuse
acct_001617,24.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.47,Safe,Safe
acct_001618,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.14,Safe,Safe
acct_001619,67.0,11.0,3.0,6.0,8.0,0.507,80742.6,3.0,1.16,Potential Abuse,Potential Abuse
acct_001620,50.0,13.0,5.0,8.0,8.0,0.32,508814.9,3.0,0.86,Potential Abuse,Abusive
acct_001621,62.0,8.0,6.0,7.0,7.0,0.645,52929.5,2.0,1.07,Potential Abuse,Potential Abuse
acct_001622,65.0,2.0,2.0,1.0,1.0,0.569,0.0,2.0,1.11,Safe,Safe
acct_001623,72.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.22,Safe,Safe
acct_001624,384.0,99.0,15.0,16.0,20.0,0.151,983647.9,9.0,6.41,Abusive,Abusive
acct_001625,83.0,2.0,3.0,2.0,2.0,0.988,1776.1,2.0,1.41,Safe,Potential Abuse
acct_001626,56.0,3.0,3.0,2.0,2.0,0.607,850.9,2.0,0.95,Safe,Potential Abuse
acct_001627,65.0,6.0,6.0,5.0,5.0,0.492,116784.8,4.0,1.14,Potential Abuse,Potential Abuse
acct_001628,90.0,7.0,5.0,7.0,7.0,0.5,931411.7,3.0,1.63,Potential Abuse,Potential Abuse
acct_001629,40.0,3.0,3.0,2.0,2.0,0.5,210.1,2.0,0.74,Safe,Potential Abuse
acct_001630,24.0,2.0,3.0,1.0,1.0,0.667,0.0,1.0,0.45,Safe,Safe
acct_001631,24.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.41,Safe,Safe
acct_001632,82.0,5.0,3.0,4.0,4.0,0.646,414210.5,4.0,1.42,Potential Abuse,Potential Abuse
acct_001633,64.0,7.0,3.0,6.0,6.0,0.484,282419.5,3.0,1.09,Potential Abuse,Potential Abuse
acct_001634,56.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.96,Safe,Safe
acct_001635,320.0,100.0,6.0,16.0,20.0,0.159,983647.9,12.0,5.38,Abusive,Abusive
acct_001636,80.0,3.0,1.0,3.0,3.0,0.975,6210.8,2.0,1.35,Safe,Potential Abuse
acct_001637,58.0,2.0,3.0,1.0,1.0,0.603,0.0,2.0,1.03,Safe,Safe
acct_001638,72.0,6.0,5.0,6.0,6.0,0.556,141028.4,4.0,1.21,Potential Abuse,Potential Abuse
acct_001639,332.0,112.0,7.0,16.0,20.0,0.175,900033.2,9.0,5.54,Abusive,Abusive
acct_001640,24.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.44,Safe,Safe
acct_001641,48.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.85,Safe,Safe
acct_001642,45.0,6.0,3.0,5.0,5.0,0.378,5577.4,3.0,0.81,Potential Abuse,Potential Abuse
acct_001643,81.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.37,Safe,Potential Abuse
acct_001644,71.0,7.0,5.0,5.0,5.0,0.535,938722.4,3.0,1.21,Potential Abuse,Potential Abuse
acct_001645,304.0,111.0,15.0,16.0,20.0,0.112,892552.8,10.0,5.23,Abusive,Abusive
acct_001646,107.0,10.0,5.0,7.0,8.0,0.467,43246.5,4.0,1.81,Potential Abuse,Potential Abuse
acct_001647,90.0,8.0,4.0,4.0,7.0,0.511,1000465.4,3.0,1.53,Potential Abuse,Potential Abuse
acct_001648,58.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,0.98,Safe,Potential Abuse
acct_001649,48.0,2.0,1.0,1.0,1.0,0.542,0.0,2.0,0.82,Safe,Safe
acct_001650,32.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.55,Safe,Safe
acct_001651,115.0,4.0,6.0,3.0,3.0,0.53,58360.0,4.0,1.94,Potential Abuse,Potential Abuse
acct_001652,65.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.13,Safe,Safe
acct_001653,57.0,3.0,3.0,2.0,2.0,0.526,707.0,2.0,0.97,Safe,Potential Abuse
acct_001654,32.0,2.0,2.0,1.0,1.0,0.594,0.0,2.0,0.54,Safe,Safe
acct_001655,82.0,8.0,6.0,6.0,7.0,0.488,235470.4,3.0,1.39,Potential Abuse,Potential Abuse
acct_001656,61.0,5.0,3.0,3.0,3.0,0.459,3087.2,3.0,1.02,Potential Abuse,Potential Abuse
acct_001657,83.0,2.0,2.0,2.0,2.0,0.988,4039.6,3.0,1.46,Safe,Potential Abuse
acct_001658,72.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.24,Safe,Potential Abuse
acct_001659,74.0,2.0,2.0,2.0,2.0,0.986,93690.7,2.0,1.24,Safe,Potential Abuse
acct_001660,57.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.99,Safe,Safe
acct_001661,208.0,75.0,10.0,16.0,20.0,0.192,812122.1,8.0,3.54,Abusive,Abusive
acct_001662,32.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.55,Safe,Safe
acct_001663,49.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.83,Safe,Safe
acct_001664,48.0,2.0,1.0,2.0,2.0,0.979,347.8,2.0,0.86,Safe,Potential Abuse
acct_001665,48.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.89,Safe,Safe
acct_001666,80.0,2.0,1.0,1.0,1.0,0.525,0.0,2.0,1.36,Safe,Safe
acct_001667,126.0,12.0,3.0,9.0,10.0,0.492,116198.8,4.0,2.12,Potential Abuse,Abusive
acct_001668,25.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.44,Safe,Safe
acct_001669,64.0,2.0,1.0,1.0,1.0,0.594,0.0,3.0,1.1,Safe,Potential Abuse
acct_001670,64.0,2.0,3.0,2.0,2.0,0.984,572.9,2.0,1.12,Safe,Potential Abuse
acct_001671,236.0,78.0,6.0,15.0,19.0,0.165,871458.7,10.0,3.96,Abusive,Abusive
acct_001672,25.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.48,Safe,Safe
acct_001673,65.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.11,Safe,Safe
acct_001674,64.0,3.0,1.0,2.0,2.0,0.562,319.0,2.0,1.08,Safe,Potential Abuse
acct_001675,40.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.68,Safe,Safe
acct_001676,24.0,2.0,1.0,1.0,1.0,0.583,0.0,1.0,0.46,Safe,Safe
acct_001677,66.0,4.0,2.0,4.0,4.0,0.955,116720.0,2.0,1.16,Safe,Potential Abuse
acct_001678,44.0,9.0,6.0,7.0,8.0,0.5,370744.1,3.0,0.75,Potential Abuse,Potential Abuse
acct_001679,24.0,4.0,3.0,2.0,2.0,0.667,2099.2,1.0,0.45,Safe,Potential Abuse
acct_001680,67.0,2.0,3.0,2.0,2.0,0.985,560.6,3.0,1.14,Safe,Potential Abuse
acct_001681,56.0,2.0,1.0,2.0,2.0,0.982,2069.2,2.0,0.97,Safe,Potential Abuse
acct_001682,24.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.41,Safe,Safe
acct_001683,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.09,Safe,Safe
acct_001684,253.0,75.0,6.0,16.0,20.0,0.138,1017629.8,7.0,4.31,Abusive,Abusive
acct_001685,28.0,2.0,3.0,1.0,1.0,0.643,0.0,2.0,0.57,Safe,Safe
acct_001686,64.0,2.0,3.0,1.0,1.0,0.5,0.0,3.0,1.07,Safe,Potential Abuse
acct_001687,72.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.21,Safe,Safe
acct_001688,334.0,114.0,6.0,16.0,20.0,0.216,892552.8,10.0,5.59,Abusive,Abusive
acct_001689,33.0,2.0,3.0,1.0,1.0,0.606,0.0,2.0,0.56,Safe,Safe
acct_001690,80.0,4.0,1.0,2.0,2.0,0.5,937.2,2.0,1.37,Safe,Potential Abuse
acct_001691,48.0,3.0,3.0,2.0,2.0,0.583,575.1,2.0,0.82,Safe,Potential Abuse
acct_001692,84.0,7.0,5.0,5.0,5.0,0.548,432579.4,3.0,1.46,Potential Abuse,Potential Abuse
acct_001693,24.0,3.0,1.0,2.0,2.0,0.542,452.1,1.0,0.49,Safe,Potential Abuse
acct_001694,58.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.99,Safe,Safe
acct_001695,24.0,3.0,2.0,2.0,2.0,0.5,752.1,2.0,0.51,Safe,Potential Abuse
acct_001696,87.0,7.0,6.0,5.0,5.0,0.54,60141.1,3.0,1.49,Potential Abuse,Potential Abuse
acct_001697,194.0,67.0,13.0,15.0,19.0,0.216,959220.5,6.0,3.33,Abusive,Abusive
acct_001698,64.0,3.0,1.0,2.0,2.0,0.594,36402.6,2.0,1.11,Safe,Potential Abuse
acct_001699,68.0,2.0,2.0,2.0,2.0,0.985,160.8,2.0,1.17,Safe,Potential Abuse
acct_001700,32.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.58,Safe,Safe
acct_001701,72.0,2.0,2.0,2.0,2.0,0.986,837.0,2.0,1.24,Safe,Potential Abuse
acct_001702,41.0,2.0,2.0,1.0,1.0,0.512,0.0,3.0,0.73,Safe,Potential Abuse
acct_001703,72.0,4.0,2.0,3.0,3.0,0.5,1078.3,2.0,1.3,Safe,Potential Abuse
acct_001704,80.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.41,Safe,Safe
acct_001705,82.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.4,Safe,Potential Abuse
acct_001706,57.0,2.0,2.0,1.0,1.0,0.526,0.0,2.0,0.98,Safe,Safe
acct_001707,64.0,2.0,1.0,2.0,2.0,0.984,23479.5,3.0,1.12,Safe,Potential Abuse
acct_001708,74.0,2.0,2.0,1.0,1.0,0.541,0.0,2.0,1.29,Safe,Safe
acct_001709,74.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.25,Safe,Safe
acct_001710,80.0,2.0,1.0,2.0,2.0,0.988,408.3,2.0,1.35,Safe,Potential Abuse
acct_001711,81.0,10.0,3.0,7.0,9.0,0.42,144230.5,4.0,1.43,Potential Abuse,Potential Abuse
acct_001712,48.0,2.0,1.0,2.0,2.0,0.979,12095.9,2.0,0.84,Safe,Potential Abuse
acct_001713,40.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.71,Safe,Safe
acct_001714,85.0,6.0,5.0,6.0,6.0,0.541,74502.7,3.0,1.44,Potential Abuse,Potential Abuse
acct_001715,48.0,2.0,1.0,1.0,1.0,0.667,0.0,2.0,0.83,Safe,Safe
acct_001716,46.0,7.0,5.0,4.0,5.0,0.37,192788.6,4.0,0.83,Potential Abuse,Potential Abuse
acct_001717,74.0,8.0,4.0,6.0,6.0,0.27,82679.2,3.0,1.25,Potential Abuse,Potential Abuse
acct_001718,46.0,5.0,4.0,3.0,4.0,0.565,46449.2,4.0,0.8,Potential Abuse,Potential Abuse
acct_001719,32.0,2.0,1.0,2.0,2.0,0.969,1740.6,2.0,0.55,Safe,Potential Abuse
acct_001720,32.0,2.0,1.0,2.0,2.0,0.969,680.2,2.0,0.56,Safe,Potential Abuse
acct_001721,40.0,3.0,1.0,2.0,2.0,0.65,1288.2,3.0,0.71,Safe,Potential Abuse
acct_001722,248.0,87.0,11.0,16.0,20.0,0.125,1112232.4,8.0,4.22,Abusive,Abusive
acct_001723,122.0,13.0,6.0,6.0,7.0,0.303,222446.5,3.0,2.09,Potential Abuse,Potential Abuse
acct_001724,41.0,3.0,2.0,1.0,2.0,0.951,43.4,2.0,0.72,Safe,Potential Abuse
acct_001725,32.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.55,Safe,Safe
acct_001726,124.0,12.0,6.0,5.0,7.0,0.468,435729.3,3.0,2.07,Potential Abuse,Potential Abuse
acct_001727,174.0,61.0,14.0,14.0,18.0,0.172,934056.1,8.0,3.01,Abusive,Abusive
acct_001728,74.0,6.0,6.0,6.0,6.0,0.473,839470.9,3.0,1.32,Potential Abuse,Potential Abuse
acct_001729,72.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.27,Safe,Potential Abuse
acct_001730,207.0,64.0,11.0,16.0,19.0,0.193,934056.1,8.0,3.57,Abusive,Abusive
acct_001731,48.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.81,Safe,Safe
acct_001732,40.0,2.0,3.0,1.0,1.0,0.55,0.0,2.0,0.71,Safe,Safe
acct_001733,49.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.85,Safe,Safe
acct_001734,119.0,13.0,6.0,8.0,9.0,0.513,339354.8,4.0,1.99,Potential Abuse,Abusive
acct_001735,71.0,6.0,3.0,5.0,5.0,0.577,39217.0,4.0,1.21,Potential Abuse,Potential Abuse
acct_001736,56.0,3.0,1.0,3.0,3.0,0.964,830.8,2.0,0.94,Safe,Potential Abuse
acct_001737,65.0,2.0,2.0,1.0,1.0,0.538,0.0,2.0,1.09,Safe,Safe
acct_001738,73.0,2.0,3.0,1.0,1.0,0.589,0.0,3.0,1.26,Safe,Potential Abuse
acct_001739,48.0,2.0,1.0,2.0,2.0,0.979,323.6,2.0,0.87,Safe,Potential Abuse
acct_001740,92.0,7.0,5.0,4.0,5.0,0.413,47296.2,3.0,1.57,Potential Abuse,Potential Abuse
acct_001741,64.0,2.0,1.0,1.0,1.0,0.562,0.0,2.0,1.1,Safe,Safe
acct_001742,52.0,6.0,6.0,4.0,5.0,0.365,18884.1,3.0,0.93,Potential Abuse,Potential Abuse
acct_001743,40.0,2.0,3.0,1.0,1.0,0.6,0.0,2.0,0.7,Safe,Safe
acct_001744,56.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.94,Safe,Safe
acct_001745,67.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.14,Safe,Potential Abuse
acct_001746,41.0,5.0,6.0,5.0,5.0,0.463,82248.1,2.0,0.69,Potential Abuse,Potential Abuse
acct_001747,72.0,2.0,1.0,1.0,1.0,0.986,0.0,2.0,1.21,Safe,Safe
acct_001748,32.0,2.0,1.0,1.0,1.0,0.5,0.0,1.0,0.54,Safe,Safe
acct_001749,80.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.36,Safe,Potential Abuse
acct_001750,80.0,6.0,1.0,5.0,5.0,0.488,7499.7,2.0,1.36,Safe,Potential Abuse
acct_001751,74.0,2.0,3.0,1.0,1.0,0.514,0.0,2.0,1.25,Safe,Safe
acct_001752,82.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.42,Safe,Potential Abuse
acct_001753,80.0,6.0,5.0,4.0,4.0,0.512,859917.2,3.0,1.35,Potential Abuse,Potential Abuse
acct_001754,363.0,116.0,15.0,16.0,20.0,0.113,1112232.4,8.0,6.08,Abusive,Abusive
acct_001755,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.1,Safe,Safe
acct_001756,116.0,12.0,3.0,9.0,11.0,0.457,762868.3,4.0,1.95,Potential Abuse,Abusive
acct_001757,56.0,3.0,2.0,2.0,2.0,0.5,472.6,2.0,0.98,Safe,Potential Abuse
acct_001758,40.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.71,Safe,Safe
acct_001759,115.0,5.0,3.0,4.0,4.0,0.504,9267.5,4.0,1.98,Potential Abuse,Potential Abuse
acct_001760,33.0,3.0,3.0,1.0,2.0,0.515,31.9,2.0,0.56,Safe,Potential Abuse
acct_001761,33.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.58,Safe,Safe
acct_001762,40.0,2.0,3.0,1.0,1.0,0.575,0.0,1.0,0.69,Safe,Safe
acct_001763,82.0,8.0,6.0,4.0,4.0,0.488,56984.4,3.0,1.39,Potential Abuse,Potential Abuse
acct_001764,56.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.96,Safe,Safe
acct_001765,131.0,8.0,3.0,5.0,6.0,0.527,18014.9,4.0,2.23,Potential Abuse,Potential Abuse
acct_001766,80.0,2.0,1.0,1.0,1.0,0.562,0.0,2.0,1.35,Safe,Safe
acct_001767,32.0,2.0,3.0,2.0,2.0,0.969,248.3,1.0,0.55,Safe,Potential Abuse
acct_001768,48.0,3.0,3.0,2.0,2.0,0.542,3011.4,2.0,0.82,Safe,Potential Abuse
acct_001769,32.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.57,Safe,Safe
acct_001770,40.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.71,Safe,Safe
acct_001771,85.0,9.0,5.0,6.0,6.0,0.541,573513.7,3.0,1.51,Potential Abuse,Potential Abuse
acct_001772,65.0,2.0,2.0,1.0,1.0,0.523,0.0,3.0,1.13,Safe,Potential Abuse
acct_001773,80.0,2.0,1.0,2.0,2.0,0.988,2972.8,2.0,1.34,Safe,Potential Abuse
acct_001774,264.0,78.0,7.0,14.0,18.0,0.201,1061079.3,11.0,4.49,Abusive,Abusive
acct_001775,26.0,2.0,2.0,1.0,1.0,0.654,0.0,2.0,0.5,Safe,Safe
acct_001776,24.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.44,Safe,Safe
acct_001777,57.0,2.0,2.0,1.0,1.0,0.544,0.0,2.0,0.99,Safe,Safe
acct_001778,80.0,2.0,2.0,2.0,2.0,0.988,254.2,2.0,1.37,Safe,Potential Abuse
acct_001779,81.0,2.0,3.0,2.0,2.0,0.988,3579.3,3.0,1.38,Safe,Potential Abuse
acct_001780,50.0,6.0,3.0,4.0,4.0,0.46,51237.5,3.0,0.89,Potential Abuse,Potential Abuse
acct_001781,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.98,Safe,Safe
acct_001782,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.95,Safe,Safe
acct_001783,276.0,87.0,7.0,16.0,20.0,0.214,1061079.3,10.0,4.62,Abusive,Abusive
acct_001784,32.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.54,Safe,Safe
acct_001785,25.0,2.0,2.0,1.0,1.0,0.56,0.0,2.0,0.51,Safe,Safe
acct_001786,72.0,2.0,1.0,2.0,2.0,0.986,1075.3,2.0,1.24,Safe,Potential Abuse
acct_001787,82.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.4,Safe,Potential Abuse
acct_001788,97.0,12.0,3.0,8.0,8.0,0.289,875098.3,4.0,1.69,Potential Abuse,Abusive
acct_001789,66.0,4.0,3.0,3.0,3.0,0.561,3010.0,2.0,1.11,Safe,Potential Abuse
acct_001790,48.0,2.0,1.0,2.0,2.0,0.979,648.6,2.0,0.85,Safe,Potential Abuse
acct_001791,49.0,2.0,2.0,2.0,2.0,0.98,1794.2,2.0,0.83,Safe,Potential Abuse
acct_001792,48.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.81,Safe,Safe
acct_001793,32.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.58,Safe,Safe
acct_001794,82.0,2.0,2.0,2.0,2.0,0.988,1637.4,2.0,1.45,Safe,Potential Abuse
acct_001795,80.0,4.0,3.0,3.0,3.0,0.512,21069.2,2.0,1.37,Safe,Potential Abuse
acct_001796,41.0,4.0,2.0,3.0,3.0,0.512,614.9,3.0,0.72,Safe,Potential Abuse
acct_001797,32.0,3.0,2.0,2.0,2.0,0.5,166.7,1.0,0.56,Safe,Potential Abuse
acct_001798,81.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.39,Safe,Potential Abuse
acct_001799,40.0,2.0,1.0,2.0,2.0,0.975,536.6,2.0,0.71,Safe,Potential Abuse
acct_001800,41.0,2.0,2.0,2.0,2.0,0.976,1639.4,2.0,0.73,Safe,Potential Abuse
acct_001801,48.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.85,Safe,Safe
acct_001802,315.0,101.0,14.0,16.0,20.0,0.2,1019636.0,10.0,5.31,Abusive,Abusive
acct_001803,111.0,14.0,4.0,10.0,11.0,0.432,108478.4,4.0,1.86,Potential Abuse,Abusive
acct_001804,72.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.24,Safe,Potential Abuse
acct_001805,56.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.96,Safe,Safe
acct_001806,260.0,80.0,13.0,15.0,19.0,0.2,1017629.8,8.0,4.38,Abusive,Abusive
acct_001807,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.01,Safe,Safe
